,location_id,rank,true product,true product's sales,predicted product,predicted product's true sales,predicted product's true rank,predicted product sells at fraction of locations,predicted product's average rank at locations selling it
15052,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",32,Swifen Suspension 100ml,15.0,Panadol (Regular) 500mg 10x10,2.0,211,0.42,66
15053,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",33,NGC Cough Syrup (Adult) x100ml,14.0,Day by Day Vitamin C Glucose x20,1.0,272,0.18,128
15054,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",34,Swidar 500/25mg x3,13.0,Tab Paracetamol (M&B) 500mg x96,25.0,14,0.38,23
15055,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",35,Cyplox 500mg (Ciprofloxacin) x 10Tablets,13.0,Postpill 150mcg Tablet,15.0,31,0.4,41
15056,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",36,P-alaxin TS 120/960mg Tablets x3,13.0,Emal Injection 150mg/2ml x3,9.0,68,0.22,91
15057,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",37,SKG Paracetamol 500mg Tablets x96,13.0,Astyfer Tonic x200ml,8.0,77,0.38,72
15058,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",38,Nixoderm 15g Cream,13.0,Em-Vit-C 100ml Syrup,2.0,200,0.44,34
15059,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",39,Benylin Dry Cough 100ml Syrup,13.0,Robb Inhaler x12,3.0,191,0.19,132
15060,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",40,Clartem 20/120mg Tablets x24,12.0,Clartem 20/120mg Tablets x24,12.0,40,0.22,40
15061,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",41,Lokmal QS Combi,12.0,Lonart 20/120mg 60ml Suspension,22.0,19,0.41,57
15062,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",42,Piriton Expectorant Adult,11.0,Fidson Paracetamol 500mg Tablets x96,1.0,302,0.06,133
15063,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",43,Ascochew Vitamin C (Orange),11.0,Panadol Extra,4.0,136,0.54,65
15064,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",44,Tutolin Children Cough Syrup x100ml,11.0,Coflin Cough Linctus x100ml,24.0,17,0.37,66
15065,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",45,Maldox 500/25mg Tablets x3,11.0,Zedex D Capsules x10,2.0,247,0.04,115
15066,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",46,WAIPA 30/225mg Tablets x12,11.0,Procold Tablet x25,,,0.26,128
15067,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",47,Ors G Oral,11.0,Pyrantrin Tablet x6,5.0,112,0.43,38
15068,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",48,Cenox Tablets x14,11.0,Ceftriaxone 1g Injection + WFI,8.0,76,0.08,37
15069,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",49,Benylin Original 100ml Syrup,10.0,Syr Astymin x200ml,9.0,63,0.36,63
15070,"""b29b9f4f-20ec-4187-8b9b-bbae44ec7072""",50,Gestid 200ml Suspension,10.0,NGC Cough Syrup (Adult) x100ml,14.0,33,0.4,61
15071,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",1,Zotrim Tablets x100,2.0,Gestid 200ml Suspension,,,0.53,39
15072,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",2,Aktemaf 80/480mg Tablets,2.0,Emzolyn Cough Syrup Child,,,0.41,64
15073,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",3,Brustan-N 100mg/5ml Suspension x100ml,1.0,Panda Paracetamol 15ml Drops,,,0.52,61
15074,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",4,Cet-10 tablets x100,1.0,Bonababe Syrup,,,0.55,35
15075,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",5,Emcap Paracetamol 500mg Caplets x100,1.0,Panadol Extra,,,0.54,65
15076,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",6,Kriscet 400mg Tablet,1.0,Panadol (Regular) 500mg 10x10,,,0.42,66
15077,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",7,Daravit Capsules x30,1.0,Syrup Paracetamol 125mg/5ml (Emzor),,,0.47,40
15078,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",8,Latex Gloves,1.0,Brustan-N 100mg/5ml Suspension x100ml,1.0,3,0.53,28
15079,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",9,Amatem 80/480 Softgel x6,1.0,Emzolyn Cough Syrup Adult,1.0,19,0.49,48
15080,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",10,Lokmal QS Combi,1.0,Neofylin Cough Syrup,,,0.42,47
15081,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",11,Cofta Tab,1.0,Postinor 2,,,0.41,32
15082,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",12,Magsil Supsension 190ml,1.0,Gestid Tablets x20,,,0.41,60
15083,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",13,Reichamox 500mg Capsules,1.0,Coartem 80/480mg Tablets x6,,,0.5,39
15084,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",14,Fire Xtacy Condoms x3,1.0,Lofnac Tablets x10,,,0.35,41
15085,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",15,Bondpatadine 5ml Eye Drops,1.0,Amatem 80/480 Softgel x6,1.0,9,0.54,16
15086,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",16,Ciprobon 500mg Caplets x10,1.0,Lonart DS 80/480mg Tablets x6,,,0.51,27
15087,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",17,Tribotan Child,1.0,P-Alaxin 40/320mg Tablets x9,,,0.42,62
15088,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",18,Gentamicin 80mg/2ml Injection x10,1.0,Tribotan Child,1.0,17,0.37,83
15089,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",19,Emzolyn Cough Syrup Adult,1.0,NGC Cough Syrup (Adult) x100ml,,,0.4,61
15090,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",20,Galways Calamine Lotion,1.0,Ors G Oral,,,0.36,46
15091,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",21,Moko GV,1.0,Neoskin Triple Action Cream 30g,,,0.34,70
15092,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",22,Stopacid 200ml Suspension,1.0,Kiss Condoms,,,0.33,115
15093,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",23,,,Emzor Paracetamol 500mg Tablets x96,,,0.42,36
15094,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",24,,,Alabukun (Powder)  - 1x10 Pack,,,0.31,100
15095,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",25,,,Coflin Expectorant x100ml,,,0.45,53
15096,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",26,,,Loratyn 10mg Tablets x100,,,0.31,107
15097,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",27,,,Gascol Suspension x150ml,,,0.32,85
15098,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",28,,,Swidar 500/25mg x3,,,0.4,42
15099,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",29,,,Tab Sudrex 500mg/30mg,,,0.27,35
15100,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",30,,,Loratadine (Afrab) Syrup 60ml,,,0.35,74
15101,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",31,,,Broncholyte 4mg/5ml Elixir x100ml,,,0.37,81
15102,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",32,,,Cream Skineal x15g,,,0.41,56
15103,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",33,,,Camosunate Children 150mg/50mg Tablets (1-6years) x6,,,0.43,31
15104,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",34,,,Nospamin Drops,,,0.32,82
15105,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",35,,,Bonakoff 100ml Expectorant,,,0.24,97
15106,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",36,,,Fleming 625mg x14,,,0.38,59
15107,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",37,,,Neurogesic Ointment 35g,,,0.29,89
15108,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",38,,,Camosunate 300mg/100mg (7-13years),,,0.4,52
15109,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",39,,,Artequick 62.5/375mg Tablets x4,,,0.43,48
15110,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",40,,,Arenax Plus Forte 80/480mg Tablets x6,,,0.32,60
15111,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",41,,,NGC Cough Syrup (Child) x100ml,,,0.34,72
15112,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",42,,,ABF-3 Cream 20g,,,0.33,70
15113,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",43,,,Astyfer Tonic x200ml,,,0.38,72
15114,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",44,,,Tuxil D Children Cough Syrup,,,0.23,88
15115,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",45,,,Loxagyl 200mg Tablets x100,,,0.3,98
15116,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",46,,,Swifen Suspension 100ml,,,0.2,95
15117,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",47,,,Gaviscon Suspension 200ml,,,0.27,101
15118,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",48,,,Zentel 200mg Tablets x2,,,0.4,31
15119,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",49,,,Dolo-Meta B x100,,,0.27,123
15120,"""b2a31de7-6bd9-491e-84a0-564ffc30fc3f""",50,,,Cataflam Tablets 50mg x100,,,0.3,120
15121,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",1,Sildenafil Citrate 100mg Tablets x4,4.0,Contact Cold Capsule,,,0.14,74
15122,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",2,Multivitamin with Ginseng Capsulesx30,4.0,Lofnac Tablets x10,2.0,55,0.35,41
15123,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",3,Piriton Expectorant Adult,4.0,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,2.0,59,0.11,29
15124,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",4,Gentamicin Eye/Ear Drop,4.0,Danacid Tablets x96,2.0,36,0.24,69
15125,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",5,Mopson Promethazine Syrup,3.0,Panda Paracetamol 15ml Drops,,,0.52,61
15126,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",6,Nise Chlorpheniramine 60ml Syrup,3.0,Bonababe Syrup,2.0,34,0.55,35
15127,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",7,Tuxil N Adult Cough Syrup,3.0,Asad Suspension 100ml 1x1 Bottle,3.0,11,0.12,23
15128,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",8,Tuxil-N Syrup Child 100ml,3.0,Ibucap Cold & Flu Tablets x4,2.0,18,0.09,29
15129,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",9,Ketoconazole Cream 30g,3.0,Krishat Cimetidine 400mg Tablets x20,,,0.09,38
15130,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",10,Cod Liver Oil 1000mg Soft Gel Capsule 30,3.0,Moko Calamine 100ml Lotion,,,0.16,75
15131,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",11,Asad Suspension 100ml 1x1 Bottle,3.0,Super Apeti 2 x 10 Tablets,2.0,60,0.12,94
15132,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",12,Parkalin Chesty Cough,3.0,Shal'Artem Suspension 60ml,,,0.07,73
15133,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",13,Rophegan Promethazine 100ml Syrup,3.0,Tab Sudrex 500mg/30mg,2.0,37,0.27,35
15134,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",14,Ampiclox Unbranded Suspension,3.0,Codolin 100ml Cough Syrup,,,0.11,38
15135,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",15,Curefenac 100mg,2.0,Tuxil-N Syrup Child 100ml,3.0,8,0.23,73
15136,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",16,Metrozole (Metronidazole) Susp 60ml,2.0,Mist Potassium Citrate 200ml Bottle,,,0.08,101
15137,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",17,Fidson Vitamin C 100ml Syrup,2.0,Alberol (Albendazole) Tablet 400mg x1,,,0.09,33
15138,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",18,Ibucap Cold & Flu Tablets x4,2.0,Nocof 15ml Drops,,,0.11,78
15139,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",19,Exiplon Adult Cough Syrup 100ml ,2.0,Cold Free Tablet x8,2.0,21,0.07,49
15140,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",20,Krishat Cimetidine 200mg/2ml Injection x10,2.0,Multivitamin with Ginseng Capsulesx30,4.0,2,0.07,69
15141,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",21,Cold Free Tablet x8,2.0,Fidson Paracetamol 60ml Syrup,2.0,44,0.15,95
15142,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",22,Krishat Diclofenac Injection,2.0,Curefenac 100mg,2.0,15,0.19,42
15143,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",23,Ibu Age (Ibuprofen) 400mg Tablets x10,2.0,Emzolyn Cough Syrup Child,2.0,38,0.41,64
15144,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",24,Bond Vitamin C 100mg Tablets x1000 (White),2.0,Infusion Giving set,,,0.14,47
15145,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",25,Dettol Skin Care Soap 65g,2.0,Supergesic Tablet x10,,,0.07,30
15146,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",26,Emzor Para Night 500/25mg Tablets,2.0,Gestid Tablets x20,2.0,50,0.41,60
15147,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",27,Passion Energy Drink,2.0,Topmal 80/480mg Tablets x6,,,0.12,75
15148,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",28,Artemether/Lumefantrine 80/480mg Tablet x6,2.0,Chlorpheniramine 4mg Tablet (Emzor) x100,,,0.13,113
15149,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",29,Ibuprofen 200mg Tablet x10,2.0,Artemether/Lumefantrine 80/480mg Tablet x6,2.0,28,0.08,22
15150,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",30,Gold Circle (Old) x1,2.0,Bond Paracetamol 500mg Tablets x96,,,0.28,53
15151,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",31,Syrup Paracetamol 125mg/5ml (Emzor),2.0,Chloroquine Injection 300mg/5ml,,,0.1,64
15152,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",32,Panadol Extra,2.0,Paracetamol Injection 300mg/2ml x10 Ampoules,2.0,46,0.17,89
15153,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",33,Pinnazole Omeprazole 20mg Capsules x14,2.0,Maladar 25/500mg Tablets x3,,,0.08,57
15154,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",34,Bonababe Syrup,2.0,Ketoconazole Cream 30g,3.0,9,0.07,85
15155,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",35,Emzolyn Cough Syrup Adult,2.0,Ibucap Cold & Flu 100ml Syrup,,,0.09,64
15156,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",36,Danacid Tablets x96,2.0,Maxiquine Tablets x 10,,,0.08,48
15157,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",37,Tab Sudrex 500mg/30mg,2.0,Ibucap Forte Capsule x10,,,0.23,57
15158,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",38,Emzolyn Cough Syrup Child,2.0,Pinnazole Omeprazole 20mg Capsules x14,2.0,33,0.07,31
15159,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",39,Postpill 150mcg Tablet,2.0,Panadol Extra,2.0,32,0.54,65
15160,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",40,Fiesta Prolong,2.0,Flu-J Cough Syrup 100ml,,,0.07,62
15161,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",41,Emzor Paracetamol Drop 100mg/ml 15ml,2.0,Neoskin Triple Action Cream 30g,2.0,56,0.34,70
15162,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",42,Tab Brustan-N,2.0,Fidson Vitamin C 100ml Syrup,2.0,17,0.1,47
15163,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",43,Amlo 10mg Tablets x30,2.0,Postpill 150mcg Tablet,2.0,39,0.4,41
15164,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",44,Fidson Paracetamol 60ml Syrup,2.0,Really Xtra Tablets x10,2.0,61,0.17,47
15165,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",45,Gentamicin 80mg/2ml Injection x10,2.0,Azithromycin 500mg Tablets x10,,,0.05,64
15166,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",46,Paracetamol Injection 300mg/2ml x10 Ampoules,2.0,Ibu Age (Ibuprofen) 400mg Tablets x10,2.0,23,0.09,30
15167,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",47,Cipronol-TN Tablets x10,2.0,Nospamin Drops,,,0.32,82
15168,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",48,Ciprobon 500mg Caplets x10,2.0,Brustan-N 100mg/5ml Suspension x100ml,,,0.53,28
15169,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",49,Bonakoff 100ml Expectorant,2.0,Fire Xtacy Condoms x3,,,0.15,82
15170,"""b2fe749c-c9a1-448d-a7e2-d5a9659f6e42""",50,Gestid Tablets x20,2.0,Coartem 80/480mg Tablets x6,,,0.5,39
15171,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",1,Coartem 80/480mg Tablets x6,58.0,Lonart DS 80/480mg Tablets x6,,,0.51,27
15172,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",2,Camosunate Children 150mg/50mg Tablets (1-6years) x6,29.0,Coartem 80/480mg Tablets x6,58.0,1,0.5,39
15173,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",3,Pyrantrin Tablet x6,26.0,Amatem 80/480 Softgel x6,,,0.54,16
15174,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",4,Gestid 200ml Suspension,18.0,Zentel 200mg Tablets x2,16.0,8,0.4,31
15175,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",5,Em-Vit C 100mg (Coloured) Tablets x100,18.0,Gestid 200ml Suspension,18.0,4,0.53,39
15176,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",6,Astyfer Tonic x200ml,17.0,Brustan-N 100mg/5ml Suspension x100ml,,,0.53,28
15177,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",7,Imodium 2mg Capsules x6,17.0,Bonababe Syrup,15.0,11,0.55,35
15178,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",8,Zentel 200mg Tablets x2,16.0,Erythromicin 500mg tablets,,,0.28,64
15179,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",9,Fiesta Original Black,16.0,Camosunate 300mg/100mg (7-13years),11.0,18,0.4,52
15180,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",10,Fiesta Ribbed,16.0,Emzolyn Cough Syrup Adult,12.0,16,0.49,48
15181,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",11,Bonababe Syrup,15.0,Artequick 62.5/375mg Tablets x4,6.0,38,0.43,48
15182,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",12,Clartem 20/120mg Tablets x24,14.0,Cap Zithromax 250mg x6,2.0,114,0.21,98
15183,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",13,Fiesta Prolong,14.0,Pyrantrin Tablet x6,26.0,3,0.43,38
15184,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",14,ABF-3 Cream 20g,14.0,Amoxil (Beecham) 500mg Capsules,,,0.24,82
15185,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",15,Fiesta Strawberry,13.0,Fleming 625mg x14,7.0,33,0.38,59
15186,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",16,Emzolyn Cough Syrup Adult,12.0,Biocoten Cream,2.0,121,0.25,83
15187,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",17,Penicillin Skin Ointment,12.0,Clartem 20/120mg Tablets x24,14.0,12,0.22,40
15188,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",18,Camosunate 300mg/100mg (7-13years),11.0,Amatem 20/120mg x24 Softgels,,,0.26,55
15189,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",19,Zimilat 625mg Tablets x14,11.0,Klovinal Pessary 500/100mg 1 X 6 Pessary,1.0,153,0.16,80
15190,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",20,Tab Sudrex 500mg/30mg,10.0,De-Deon's Syrup 150ml,5.0,54,0.3,78
15191,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",21,P-Alaxin 40/320mg Tablets x9,10.0,Tab Brustan-N,,,0.4,23
15192,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",22,Fiesta Extra Strong,10.0,Antallerge 10ml Eye drop,9.0,27,0.24,82
15193,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",23,Fiesta Chocolate,10.0,Panadol Extra,2.0,120,0.54,65
15194,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",24,Tribotan Child,9.0,Ciprotab 500mg Tablets x10,2.0,112,0.39,37
15195,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",25,Fiesta Dotted,9.0,Emzor Paracetamol 500mg Tablets x96,,,0.42,36
15196,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",26,Tutolin Expectorant x100ml,9.0,Lonart 20/120mg 60ml Suspension,,,0.41,57
15197,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",27,Antallerge 10ml Eye drop,9.0,Astyfer Capsules x30,,,0.29,98
15198,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",28,Alabukun (Powder)  - 1x10 Pack,9.0,Lofnac Gel 30g,4.0,76,0.31,85
15199,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",29,Diflucan 50mg Capsules x3,8.0,Tab Glucophage 1000mg,,,0.25,89
15200,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",30,Fiesta XL,8.0,Tab Paracetamol (M&B) 500mg x96,,,0.38,23
15201,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",31,Ketoral 30g Cream,8.0,Robb Balm (Bottle),,,0.11,45
15202,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",32,Syr Astymin x200ml,7.0,Ampiclox 250mg/5ml Suspension ×100ml,6.0,42,0.18,94
15203,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",33,Fleming 625mg x14,7.0,Em-Vit-C 100ml Syrup,,,0.44,34
15204,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",34,Gaviscon Suspension 200ml,7.0,Actifed Tablets,,,0.29,72
15205,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",35,Ulsakit Capsule x42,7.0,Astyfer Tonic x200ml,17.0,6,0.38,72
15206,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",36,Calcitone Tabs 100,7.0,P-Alaxin 40/320mg Tablets x9,10.0,21,0.42,62
15207,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",37,Clary 500mg Tablets x10,7.0,De-Deon's Syrup 280ml,6.0,43,0.36,53
15208,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",38,Artequick 62.5/375mg Tablets x4,6.0,Cream Skineal x15g,,,0.41,56
15209,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",39,Emzoclox Suspension 100ml,6.0,Nomoretic Tablets x100,2.0,123,0.24,123
15210,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",40,Coflin Expectorant x100ml,6.0,Loratyn 10mg Tablets x100,1.0,132,0.31,107
15211,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",41,Ascorex Expectorant x100ml,6.0,Camosunate Adult 300/100mg Tablets x12,3.0,90,0.35,72
15212,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",42,Ampiclox 250mg/5ml Suspension ×100ml,6.0,Funbact A 30g Cream,,,0.43,34
15213,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",43,De-Deon's Syrup 280ml,6.0,Panadol (Regular) 500mg 10x10,4.0,61,0.42,66
15214,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",44,Lokmal QS Combi,6.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,29.0,2,0.43,31
15215,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",45,Actifed Syrup x60ml,6.0,Mycoten Pessary,3.0,100,0.22,113
15216,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",46,Panda Paracetamol 15ml Drops,6.0,Ciprotab 500mg Tablets x14,2.0,113,0.4,44
15217,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",47,EmVite Multivitamin Syrup x100ml,6.0,Synriam 150/750mg Tablets x3,5.0,57,0.17,84
15218,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",48,Coatal Forte 80/480mg Tablets x6,6.0,Fleming 1000mg x14,3.0,87,0.33,78
15219,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",49,Tuxil-N Syrup Child 100ml,6.0,Visita Plus 30g Cream,,,0.31,55
15220,"""b30ec047-b5af-4c17-af95-46ac4a7ca003""",50,Methylated Spirit (Moko) x200ml,5.0,Cenox Tablets x10,,,0.37,54
15221,"""b38ebd69-8180-4bae-830d-529f82517ee9""",1,Amalar 500/25mg Tablets x50,2.0,Bonababe Syrup,,,0.55,35
15222,"""b38ebd69-8180-4bae-830d-529f82517ee9""",2,Ibu Age (Ibuprofen) 400mg Tablets x10,2.0,Panda Paracetamol 15ml Drops,,,0.52,61
15223,"""b38ebd69-8180-4bae-830d-529f82517ee9""",3,Fleming 228.5mg/5ml Suspension,2.0,Lofnac Tablets x10,,,0.35,41
15224,"""b38ebd69-8180-4bae-830d-529f82517ee9""",4,Cap Ampiclox 500mg (Beecham),1.0,Panadol Extra,,,0.54,65
15225,"""b38ebd69-8180-4bae-830d-529f82517ee9""",5,Metrozole (Metronidazole) Susp 60ml,1.0,Gestid 200ml Suspension,,,0.53,39
15226,"""b38ebd69-8180-4bae-830d-529f82517ee9""",6,Neurogesic Extra 85g Ointment,1.0,Brustan-N 100mg/5ml Suspension x100ml,1.0,7,0.53,28
